#Time,X,Y,Z
#1521384540.6590564,-0.008,-0.956,-0.068
1521384544.5230095,-0.016,-0.952,-0.06
1521384544.5276587,-0.02,-0.956,-0.068
1521384544.5323327,-0.012,-0.96,-0.072
1521384544.5370414,-0.012,-0.96,-0.072
1521384544.5416534,-0.016,-0.968,-0.056
1521384544.5559363,-0.012,-0.968,-0.064
1521384544.5605464,-0.012,-0.964,-0.072
1521384544.5654542,-0.012,-0.964,-0.072
1521384544.5701163,-0.016,-0.964,-0.072
1521384544.5748332,-0.02,-0.96,-0.064
1521384544.582683,-0.024,-0.96,-0.064
1521384544.5873091,-0.012,-0.96,-0.072
1521384544.5919142,-0.02,-0.956,-0.072
1521384544.596563,-0.016,-0.968,-0.064
1521384544.601212,-0.012,-0.968,-0.072
1521384544.615012,-0.016,-0.964,-0.076
1521384544.6195998,0.0,-0.956,-0.072
1521384544.627256,-0.016,-0.964,-0.068
1521384544.6325428,-0.004,-0.956,-0.068
1521384544.6458797,-0.004,-0.96,-0.068
1521384544.6506627,-0.012,-0.96,-0.072
1521384544.6555185,-0.004,-0.96,-0.072
1521384544.6740456,-0.008,-0.964,-0.08
1521384544.6874454,-0.016,-0.964,-0.068
1521384544.6920404,-0.016,-0.96,-0.072
1521384544.6971133,-0.012,-0.964,-0.076
1521384544.7016923,-0.012,-0.952,-0.072
1521384544.7062712,-0.008,-0.96,-0.06
1521384544.7108731,-0.016,-0.96,-0.076
1521384544.7155082,-0.012,-0.968,-0.076
1521384544.7201352,-0.012,-0.948,-0.068
1521384544.733532,-0.012,-0.964,-0.06
1521384544.738176,-0.008,-0.964,-0.076
1521384544.742819,-0.012,-0.96,-0.072
1521384544.747447,-0.024,-0.952,-0.068
1521384544.752135,-0.012,-0.96,-0.064
1521384544.7607038,-0.008,-0.964,-0.064
1521384544.7653368,0.0,-0.956,-0.068
1521384544.7699327,-0.016,-0.964,-0.072
1521384544.7746418,-0.012,-0.96,-0.068
1521384544.7792518,-0.012,-0.96,-0.068
1521384544.7935185,-0.008,-0.964,-0.068
1521384544.7981536,-0.016,-0.96,-0.08
1521384544.8027685,-0.012,-0.964,-0.072
1521384544.8074086,-0.016,-0.968,-0.068
1521384544.8120654,-0.02,-0.964,-0.064
1521384544.8250623,-0.004,-0.968,-0.076
1521384544.8301713,-0.012,-0.968,-0.068
1521384544.8348472,-0.008,-0.964,-0.064
1521384544.8394523,-0.012,-0.956,-0.084
1521384544.8440673,-0.008,-0.96,-0.068
1521384544.8487651,-0.016,-0.964,-0.06
1521384544.8535352,-0.02,-0.96,-0.068
1521384544.8673441,-0.02,-0.96,-0.064
1521384544.8720481,-0.012,-0.96,-0.072
1521384544.876771,-0.012,-0.952,-0.068
1521384544.881448,-0.012,-0.96,-0.064
1521384544.8873339,-0.016,-0.964,-0.072
1521384544.8950458,-0.012,-0.96,-0.072
1521384544.8996837,-0.012,-0.96,-0.072
1521384544.9043257,-0.02,-0.964,-0.068
1521384544.9089508,-0.012,-0.948,-0.076
1521384544.9235206,-0.012,-0.956,-0.056
1521384544.9283497,-0.012,-0.96,-0.068
1521384544.9329455,-0.008,-0.964,-0.076
