#Time,X,Y,Z
#1521348098.4227023,0.108,1.096,0.132
1521384346.8275354,0.648,1.016,0.048
1521384346.8321013,0.668,1.008,0.06
1521384346.836635,0.68,0.984,0.06
1521384346.8411012,0.68,0.964,0.068
1521384346.8455772,0.68,0.964,0.068
1521384346.850059,0.712,0.948,0.076
1521384346.854517,0.72,0.924,0.084
1521384346.868475,0.74,0.912,0.084
1521384346.873088,0.756,0.92,0.084
1521384346.8777359,0.732,0.916,0.096
1521384346.8822508,0.724,0.924,0.084
1521384346.886772,0.696,0.944,0.092
1521384346.891244,0.696,0.944,0.092
1521384346.9051926,0.732,0.956,0.112
1521384346.9089017,0.72,1.012,0.116
1521384346.9139166,0.724,1.024,0.148
1521384346.9197586,0.736,1.052,0.14
1521384346.9242976,0.76,1.076,0.144
1521384346.9288285,0.792,1.124,0.152
1521384346.9333196,0.804,1.148,0.144
1521384346.9378145,0.844,1.18,0.144
1521384346.9423015,0.844,1.18,0.144
1521384346.9563065,0.896,1.26,0.144
1521384346.9609423,0.9,1.284,0.152
1521384346.9656062,0.88,1.272,0.16
1521384346.9701543,0.852,1.268,0.156
1521384346.9746833,0.832,1.236,0.16
1521384346.9792023,0.804,1.24,0.172
1521384346.9836922,0.76,1.192,0.18
1521384346.987513,0.76,1.192,0.18
1521384346.9911761,0.736,1.156,0.2
1521384347.005301,0.704,1.108,0.192
1521384347.008971,0.644,0.984,0.216
1521384347.0135999,0.632,0.948,0.224
1521384347.018128,0.632,0.948,0.224
1521384347.0226347,0.616,0.916,0.224
1521384347.0272038,0.608,0.908,0.224
1521384347.0316758,0.608,0.856,0.22
1521384347.0462146,0.664,0.816,0.252
1521384347.0507755,0.692,0.812,0.268
1521384347.0554066,0.712,0.82,0.276
1521384347.0599346,0.736,0.84,0.268
1521384347.0644486,0.748,0.844,0.272
1521384347.0689664,0.748,0.844,0.272
1521384347.0734334,0.748,0.86,0.264
1521384347.0865965,0.748,0.888,0.248
1521384347.0912163,0.752,0.904,0.252
1521384347.0957892,0.768,0.908,0.24
1521384347.1003304,0.764,0.904,0.228
1521384347.1048753,0.768,0.9,0.212
1521384347.1094513,0.768,0.9,0.212
1521384347.1139472,0.772,0.904,0.204
1521384347.128606,0.732,0.916,0.168
1521384347.13331,0.7,0.92,0.168
1521384347.137843,0.66,0.912,0.152
1521384347.142339,0.62,0.904,0.128
1521384347.146833,0.588,0.92,0.128
1521384347.15133,0.56,0.9,0.104
1521384347.1651888,0.556,0.86,0.092
1521384347.1688468,0.536,0.784,0.092
1521384347.1734247,0.536,0.748,0.104
1521384347.1779757,0.52,0.72,0.12
1521384347.1824877,0.496,0.692,0.116
1521384347.1870627,0.5,0.672,0.112
1521384347.1915395,0.48,0.66,0.132
1521384347.2052546,0.468,0.644,0.152
1521384347.2089596,0.464,0.64,0.132
1521384347.2135835,0.464,0.648,0.124
1521384347.2185094,0.464,0.66,0.128
1521384347.2231653,0.472,0.656,0.12
1521384347.2277083,0.472,0.688,0.12
1521384347.2321982,0.472,0.708,0.104
1521384347.2366884,0.468,0.704,0.1
1521384347.2411802,0.468,0.704,0.1
1521384347.255376,0.492,0.728,0.084
1521384347.259005,0.488,0.764,0.1
1521384347.263633,0.5,0.792,0.104
1521384347.268156,0.512,0.804,0.108
1521384347.272666,0.516,0.82,0.096
1521384347.277309,0.516,0.836,0.108
1521384347.281781,0.532,0.852,0.096
1521384347.2961578,0.548,0.872,0.104
1521384347.3008068,0.564,0.884,0.104
1521384347.3054328,0.548,0.904,0.1
1521384347.3099556,0.54,0.928,0.096
1521384347.3144658,0.552,0.94,0.108
1521384347.3189626,0.572,0.948,0.12
1521384347.3234217,0.584,0.964,0.1
1521384347.3365824,0.612,0.972,0.096
1521384347.3412094,0.628,0.996,0.08
1521384347.3457754,0.644,1.004,0.088
1521384347.3503203,0.636,1.016,0.108
1521384347.3548603,0.648,1.028,0.096
1521384347.3594444,0.66,1.044,0.092
1521384347.3639333,0.668,1.068,0.076
1521384347.3785973,0.688,1.104,0.064
1521384347.38329,0.708,1.096,0.032
1521384347.3878732,0.708,1.096,0.032
1521384347.3924131,0.72,1.108,0.024
1521384347.396953,0.732,1.104,-0.004
1521384347.401475,0.74,1.104,-0.004
1521384347.415606,0.74,1.096,-0.008
1521384347.4193609,0.732,1.068,0.02
1521384347.4239888,0.748,1.056,0.028
1521384347.4288359,0.764,1.048,0.036
1521384347.4333477,0.764,1.048,0.036
1521384347.4378648,0.756,1.064,0.048
1521384347.4423828,0.76,1.064,0.056
1521384347.4469068,0.74,1.06,0.036
1521384347.4513845,0.72,1.068,0.024
1521384347.4651775,0.7,1.064,0.004
1521384347.4688795,0.7,1.076,0.016
1521384347.4735656,0.696,1.092,0.024
1521384347.4781225,0.736,1.084,0.028
1521384347.4826515,0.74,1.084,0.028
1521384347.4872315,0.764,1.092,0.052
1521384347.4917274,0.792,1.084,0.044
1521384347.5061421,0.884,1.116,0.036
1521384347.5108013,0.908,1.136,0.04
1521384347.5154731,0.936,1.144,0.024
1521384347.5200112,0.96,1.16,0.008
